"","iso2c","country","year","FM.AST.GOVT.ZG.M2","FM.AST.PRVT.ZG.M2","FM.LBC.MQMY.CN","FM.LBC.XMQM.CN","FM.LBL.MQMY.CN","FM.LBL.MQMY.GD.ZS","FM.LBL.MQMY.IR.ZS","FM.LBL.XMQM.CN","iso3c","region","capital","longitude","latitude","income","lending"
"155","B8","Central Europe and the Baltics",2005,NA,NA,NA,NA,NA,48.26158298718,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","B8","Central Europe and the Baltics",2006,NA,NA,NA,NA,NA,50.5931716620654,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","B8","Central Europe and the Baltics",2007,NA,NA,NA,NA,NA,52.6596431397565,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","B8","Central Europe and the Baltics",2008,NA,NA,NA,NA,NA,54.2546757324664,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","B8","Central Europe and the Baltics",2009,NA,NA,NA,NA,NA,57.7946158596625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","B8","Central Europe and the Baltics",2010,NA,NA,NA,NA,NA,59.5600543692015,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","B8","Central Europe and the Baltics",2011,NA,NA,NA,NA,NA,60.7941624679727,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","BA","Bosnia and Herzegovina",2006,NA,NA,NA,NA,9902565289.57,51.2210484124037,1.73016743176313,NA,"BIH","Europe & Central Asia (all income levels)","Sarajevo","18.4214","43.8607","Upper middle income","Blend"
"163","BA","Bosnia and Herzegovina",2007,NA,NA,NA,NA,11954838282.15,54.7482976834127,1.65930990501306,NA,"BIH","Europe & Central Asia (all income levels)","Sarajevo","18.4214","43.8607","Upper middle income","Blend"
"164","BA","Bosnia and Herzegovina",2005,NA,NA,NA,NA,7973200050,46.3073530607504,1.98999981829162,NA,"BIH","Europe & Central Asia (all income levels)","Sarajevo","18.4214","43.8607","Upper middle income","Blend"
"165","BA","Bosnia and Herzegovina",2010,NA,NA,NA,NA,13627896859.53,55.0110881182336,2.09210548132427,NA,"BIH","Europe & Central Asia (all income levels)","Sarajevo","18.4214","43.8607","Upper middle income","Blend"
"166","BA","Bosnia and Herzegovina",2011,NA,NA,NA,NA,14418145807.14,56.1454275978972,2.41272953456898,NA,"BIH","Europe & Central Asia (all income levels)","Sarajevo","18.4214","43.8607","Upper middle income","Blend"
"167","BA","Bosnia and Herzegovina",2008,NA,NA,NA,NA,12445006677.63,50.264577235066,2.08059561021097,NA,"BIH","Europe & Central Asia (all income levels)","Sarajevo","18.4214","43.8607","Upper middle income","Blend"
"168","BA","Bosnia and Herzegovina",2009,NA,NA,NA,NA,12710293253.52,52.8472548065361,1.97324969550273,NA,"BIH","Europe & Central Asia (all income levels)","Sarajevo","18.4214","43.8607","Upper middle income","Blend"
"169","BB","Barbados",2006,NA,NA,NA,NA,8900031003.99,103.15169045317,6.99589204412707,NA,"BRB","Latin America & Caribbean (all income levels)","Bridgetown","-59.6105","13.0935","High income: nonOECD","Not classified"
"170","BB","Barbados",2005,NA,NA,NA,NA,8448445000,108.549980727226,6.99994252188801,NA,"BRB","Latin America & Caribbean (all income levels)","Bridgetown","-59.6105","13.0935","High income: nonOECD","Not classified"
"171","BB","Barbados",2007,NA,NA,NA,NA,10761233142,119.218225691021,6.40984695921121,NA,"BRB","Latin America & Caribbean (all income levels)","Bridgetown","-59.6105","13.0935","High income: nonOECD","Not classified"
"172","BB","Barbados",2008,NA,NA,NA,NA,10885418561,119.842548920523,7.36968202103292,NA,"BRB","Latin America & Caribbean (all income levels)","Bridgetown","-59.6105","13.0935","High income: nonOECD","Not classified"
"173","BB","Barbados",2009,NA,NA,NA,NA,10947794288,119.188206024844,6.28356344027802,NA,"BRB","Latin America & Caribbean (all income levels)","Bridgetown","-59.6105","13.0935","High income: nonOECD","Not classified"
"174","BB","Barbados",2010,NA,NA,NA,NA,NA,NA,NA,NA,"BRB","Latin America & Caribbean (all income levels)","Bridgetown","-59.6105","13.0935","High income: nonOECD","Not classified"
"175","BB","Barbados",2011,NA,NA,NA,NA,NA,NA,NA,NA,"BRB","Latin America & Caribbean (all income levels)","Bridgetown","-59.6105","13.0935","High income: nonOECD","Not classified"
"176","BD","Bangladesh",2005,NA,NA,NA,NA,2.021408e+12,54.5284550871713,11.6348198695046,NA,"BGD","South Asia","Dhaka","90.4113","23.7055","Low income","IDA"
"177","BD","Bangladesh",2011,NA,NA,NA,NA,5.47102e+12,68.6706559347873,8.37584748896665,NA,"BGD","South Asia","Dhaka","90.4113","23.7055","Low income","IDA"
"178","BD","Bangladesh",2008,NA,NA,NA,NA,3.213403e+12,58.8726845948426,8.09277703514965,NA,"BGD","South Asia","Dhaka","90.4113","23.7055","Low income","IDA"
"179","BD","Bangladesh",2009,NA,NA,NA,NA,3.86458e+12,62.859631955487,5.4314194796982,NA,"BGD","South Asia","Dhaka","90.4113","23.7055","Low income","IDA"
"180","BD","Bangladesh",2010,NA,NA,NA,NA,4.679581e+12,67.3976267286051,6.05291954079004,NA,"BGD","South Asia","Dhaka","90.4113","23.7055","Low income","IDA"
"181","BD","Bangladesh",2006,NA,NA,NA,NA,2.430569e+12,58.4653808416515,9.3343302180158,NA,"BGD","South Asia","Dhaka","90.4113","23.7055","Low income","IDA"
"182","BD","Bangladesh",2007,NA,NA,NA,NA,2.759929e+12,58.4140515652723,7.57259619198282,NA,"BGD","South Asia","Dhaka","90.4113","23.7055","Low income","IDA"
"183","BE","Belgium",2006,NA,NA,NA,NA,3.93234e+11,123.336961192363,36.7133522845208,NA,"BEL","Europe & Central Asia (all income levels)","Brussels","4.36761","50.8371","High income: OECD","Not classified"
"184","BE","Belgium",2005,NA,NA,NA,NA,3.73685e+11,123.15158106349,38.7377420270583,NA,"BEL","Europe & Central Asia (all income levels)","Brussels","4.36761","50.8371","High income: OECD","Not classified"
"185","BE","Belgium",2008,NA,NA,NA,NA,4.4511e+11,128.505232767954,41.5804819649296,NA,"BEL","Europe & Central Asia (all income levels)","Brussels","4.36761","50.8371","High income: OECD","Not classified"
"186","BE","Belgium",2009,NA,NA,NA,NA,4.80135e+11,140.938858540108,27.9527472988096,NA,"BEL","Europe & Central Asia (all income levels)","Brussels","4.36761","50.8371","High income: OECD","Not classified"
"187","BE","Belgium",2010,NA,NA,NA,NA,4.84649e+11,136.217329836899,23.9695318083233,NA,"BEL","Europe & Central Asia (all income levels)","Brussels","4.36761","50.8371","High income: OECD","Not classified"
"188","BE","Belgium",2007,NA,NA,NA,NA,4.21992e+11,125.662046067031,35.0352382328364,NA,"BEL","Europe & Central Asia (all income levels)","Brussels","4.36761","50.8371","High income: OECD","Not classified"
"189","BE","Belgium",2011,NA,NA,NA,NA,4.95203e+11,134.107588731998,23.6446884926251,NA,"BEL","Europe & Central Asia (all income levels)","Brussels","4.36761","50.8371","High income: OECD","Not classified"
"190","BF","Burkina Faso",2005,1.25502117257175,15.9873346612911,-2.5827e+10,16104106420,558671300000,19.3888502310505,2.41616454859365,64810625590,"BFA","Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA"
"191","BF","Burkina Faso",2006,-9.54892688576303,11.4477886943754,60006800000,20488248050,616368100000,20.1683212701072,2.12445817320495,85298873640,"BFA","Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA"
"192","BF","Burkina Faso",2011,-0.624362879541759,27.4770029853644,131481500000,38838901600,1421598500000,28.9802432503935,3.14808760937524,755640540470,"BFA","Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA"
"193","BF","Burkina Faso",2009,-3.98839046990185,1.34755917936393,190759100000,33733748340,1048089200000,26.5885280773031,1.71290470073,110194821500,"BFA","Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA"
"194","BF","Burkina Faso",2010,3.61481207200685,9.40212913175711,-388873200000,606606817370,1.250489e+12,27.4160967249762,2.36357756003031,716801638870,"BFA","Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA"
"195","BF","Burkina Faso",2007,-8.5312998526744,1.21024510947135,145707700000,-22092737100,763590800000,23.5833249429713,1.54807452209017,63206136540,"BFA","Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA"
"196","BF","Burkina Faso",2008,5.0142926128759,14.9142275601016,93739300000,13254936620,857330100000,22.9263787701645,2.06399956454452,76461073160,"BFA","Sub-Saharan Africa (all income levels)","Ouagadougou","-1.53395","12.3605","Low income","IDA"
"197","BG","Bulgaria",2005,NA,NA,NA,NA,25259560000,55.5353493162866,1.8451001154501,NA,"BGR","Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD"
"198","BG","Bulgaria",2007,NA,NA,NA,NA,42092120000,69.9383261100601,1.67878738678527,NA,"BGR","Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD"
"199","BG","Bulgaria",2008,NA,NA,NA,NA,45820070000,66.1231368514213,1.91118357058335,NA,"BGR","Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD"
"200","BG","Bulgaria",2009,NA,NA,NA,NA,47731710000,69.8632687373731,1.83195497746436,NA,"BGR","Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD"
"201","BG","Bulgaria",2006,NA,NA,NA,NA,32061410000,61.9148282543521,1.74901403687816,NA,"BGR","Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD"
"202","BG","Bulgaria",2011,NA,NA,NA,NA,56921870000,75.5855018225772,2.35079019245494,NA,"BGR","Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD"
"203","BG","Bulgaria",2010,NA,NA,NA,NA,50740960000,71.9615168321455,1.99409893884737,NA,"BGR","Europe & Central Asia (all income levels)","Sofia","23.3238","42.7105","Upper middle income","IBRD"
"204","BH","Bahrain",2005,NA,NA,NA,NA,3512729033.61872,58.5041287589964,4.5530983151442,NA,"BHR","Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified"
"205","BH","Bahrain",2011,NA,NA,NA,NA,8135100000,74.4933629806203,4.53189101639203,NA,"BHR","Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified"
"206","BH","Bahrain",2008,NA,NA,NA,NA,6728400000,69.599658761423,4.41748418984019,NA,"BHR","Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified"
"207","BH","Bahrain",2009,NA,NA,NA,NA,7119300000,82.5448004922901,4.72382679587794,NA,"BHR","Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified"
"208","BH","Bahrain",2010,NA,NA,NA,NA,7867500000,81.3750978070314,3.94840487509592,NA,"BHR","Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified"
"209","BH","Bahrain",2006,NA,NA,NA,NA,4035900000,58.0054934616411,3.70696965266291,NA,"BHR","Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified"
"210","BH","Bahrain",2007,NA,NA,NA,NA,5.622e+09,68.8086478641667,3.44354636513732,NA,"BHR","Middle East & North Africa (all income levels)","Manama","50.5354","26.1921","High income: nonOECD","Not classified"
"211","BI","Burundi",2005,NA,NA,54353300000,6155611990,277395460000,22.9555991393578,2.55005523802002,78762018957,"BDI","Sub-Saharan Africa (all income levels)","Bujumbura","29.3639","-3.3784","Low income","IDA"
"212","BI","Burundi",2006,NA,NA,64142560000,34819974172,341538020000,26.0775765442468,2.5317864389012,113581993129,"BDI","Sub-Saharan Africa (all income levels)","Bujumbura","29.3639","-3.3784","Low income","IDA"
"213","BI","Burundi",2007,NA,NA,23644880000,1246413841,357087600000,24.3396905459751,1.86339674531007,114828406970,"BDI","Sub-Saharan Africa (all income levels)","Bujumbura","29.3639","-3.3784","Low income","IDA"
"214","BI","Burundi",2008,NA,NA,117675700000,36123484030,474895200000,24.8519127112879,1.50268702061395,150951891000,"BDI","Sub-Saharan Africa (all income levels)","Bujumbura","29.3639","-3.3784","Low income","IDA"
"215","BI","Burundi",2009,NA,NA,82005700000,46341983510,554702400000,25.9177299026326,1.3956291591997,197293874510,"BDI","Sub-Saharan Africa (all income levels)","Bujumbura","29.3639","-3.3784","Low income","IDA"
"216","BI","Burundi",2010,NA,NA,-37425500000,156076427000,673130900000,26.9839530819062,1.64695388364383,353370301510,"BDI","Sub-Saharan Africa (all income levels)","Bujumbura","29.3639","-3.3784","Low income","IDA"
"217","BI","Burundi",2011,NA,NA,-989800000,109286761820,710367100000,23.9128507229058,1.90661107299971,462657063330,"BDI","Sub-Saharan Africa (all income levels)","Bujumbura","29.3639","-3.3784","Low income","IDA"
"218","BJ","Benin",2010,NA,NA,-382397800000,454161376450,1272928600000,39.1883414245857,2.14167870797376,522697834750,"BEN","Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA"
"219","BJ","Benin",2011,NA,NA,63340700000,74887484200,1377068300000,40.0052806790264,3.2884976227607,597585318950,"BEN","Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA"
"220","BJ","Benin",2007,NA,NA,143382700000,-20018231780,869337500000,32.9422388622233,1.50007198821337,34580451910,"BEN","Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA"
"221","BJ","Benin",2008,NA,NA,230934200000,7740255750,1100271700000,37.039402698038,1.94485425323175,42320707660,"BEN","Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA"
"222","BJ","Benin",2009,NA,NA,88310700000,26215750640,1188582400000,38.2253313884599,2.04676568303168,68536458300,"BEN","Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA"
"223","BJ","Benin",2006,NA,NA,1.11034e+11,12404222770,725954800000,29.5074346450694,1.52194085928647,54598683690,"BEN","Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA"
"224","BJ","Benin",2005,NA,NA,112277100000,-1855719200,614920800000,26.7506370473517,1.78107148869881,42194460920,"BEN","Sub-Saharan Africa (all income levels)","Porto-Novo","2.6323","6.4779","Low income","IDA"
"225","BM","Bermuda",2006,NA,NA,NA,NA,NA,NA,NA,NA,"BMU","North America","Hamilton","-64.706","32.3293","High income: nonOECD","Not classified"
"226","BM","Bermuda",2007,NA,NA,NA,NA,NA,NA,NA,NA,"BMU","North America","Hamilton","-64.706","32.3293","High income: nonOECD","Not classified"
"227","BM","Bermuda",2008,NA,NA,NA,NA,NA,NA,NA,NA,"BMU","North America","Hamilton","-64.706","32.3293","High income: nonOECD","Not classified"
"228","BM","Bermuda",2005,NA,NA,NA,NA,NA,NA,NA,NA,"BMU","North America","Hamilton","-64.706","32.3293","High income: nonOECD","Not classified"
"229","BM","Bermuda",2010,NA,NA,NA,NA,NA,NA,NA,NA,"BMU","North America","Hamilton","-64.706","32.3293","High income: nonOECD","Not classified"
"230","BM","Bermuda",2011,NA,NA,NA,NA,NA,NA,NA,NA,"BMU","North America","Hamilton","-64.706","32.3293","High income: nonOECD","Not classified"
"231","BM","Bermuda",2009,NA,NA,NA,NA,NA,NA,NA,NA,"BMU","North America","Hamilton","-64.706","32.3293","High income: nonOECD","Not classified"
"232","BN","Brunei Darussalam",2010,NA,NA,NA,NA,12572984821.6852,74.5404346429664,5.89858133097382,NA,"BRN","East Asia & Pacific (all income levels)","Bandar Seri Begawan","114.946","4.94199","High income: nonOECD","Not classified"
"233","BN","Brunei Darussalam",2007,NA,NA,NA,NA,9983680656.33,54.0871720688572,9.92436907880762,NA,"BRN","East Asia & Pacific (all income levels)","Bandar Seri Begawan","114.946","4.94199","High income: nonOECD","Not classified"
"234","BN","Brunei Darussalam",2008,NA,NA,NA,NA,10939993705.85,53.6329411647768,10.2766982627364,NA,"BRN","East Asia & Pacific (all income levels)","Bandar Seri Begawan","114.946","4.94199","High income: nonOECD","Not classified"
"235","BN","Brunei Darussalam",2009,NA,NA,NA,NA,11996316411.03,76.8438016759014,6.07628941799057,NA,"BRN","East Asia & Pacific (all income levels)","Bandar Seri Begawan","114.946","4.94199","High income: nonOECD","Not classified"
"236","BN","Brunei Darussalam",2005,NA,NA,NA,NA,9162281138.42,57.7549326632408,11.1913357683159,NA,"BRN","East Asia & Pacific (all income levels)","Bandar Seri Begawan","114.946","4.94199","High income: nonOECD","Not classified"
"237","BN","Brunei Darussalam",2011,NA,NA,NA,NA,13837184842.331,65.903031992877,4.25754376809982,NA,"BRN","East Asia & Pacific (all income levels)","Bandar Seri Begawan","114.946","4.94199","High income: nonOECD","Not classified"
"238","BN","Brunei Darussalam",2006,NA,NA,NA,NA,9356236945.26,51.3351235350986,11.4658125684229,NA,"BRN","East Asia & Pacific (all income levels)","Bandar Seri Begawan","114.946","4.94199","High income: nonOECD","Not classified"
"239","BO","Bolivia",2005,NA,NA,NA,NA,37799365072.75,49.0749050683245,2.61075090619337,NA,"BOL","Latin America & Caribbean (all income levels)","La Paz","-66.1936","-13.9908","Lower middle income","Blend"
"240","BO","Bolivia",2006,NA,NA,NA,NA,46881685861.9345,51.0984333323046,1.83210561623846,NA,"BOL","Latin America & Caribbean (all income levels)","La Paz","-66.1936","-13.9908","Lower middle income","Blend"
"241","BO","Bolivia",2007,NA,NA,NA,NA,59141595130.347,57.4139061994949,1.41763855259505,NA,"BOL","Latin America & Caribbean (all income levels)","La Paz","-66.1936","-13.9908","Lower middle income","Blend"
"242","BO","Bolivia",2009,NA,NA,NA,NA,81136673204.3112,66.6547628496196,1.34792979347502,NA,"BOL","Latin America & Caribbean (all income levels)","La Paz","-66.1936","-13.9908","Lower middle income","Blend"
"243","BO","Bolivia",2010,NA,NA,NA,NA,93161634078.5504,67.5693565074201,1.36446015351911,NA,"BOL","Latin America & Caribbean (all income levels)","La Paz","-66.1936","-13.9908","Lower middle income","Blend"
"244","BO","Bolivia",2008,NA,NA,NA,NA,72569134460.375,60.1266644235033,1.29870706719525,NA,"BOL","Latin America & Caribbean (all income levels)","La Paz","-66.1936","-13.9908","Lower middle income","Blend"
"245","BO","Bolivia",2011,NA,NA,NA,NA,114164973119.601,68.7198370584959,1.37205885537539,NA,"BOL","Latin America & Caribbean (all income levels)","La Paz","-66.1936","-13.9908","Lower middle income","Blend"
"246","BR","Brazil",2009,NA,NA,NA,NA,2235174599890.72,68.9995628791815,4.68653137148306,NA,"BRA","Latin America & Caribbean (all income levels)","Brasilia","-47.9292","-15.7801","Upper middle income","IBRD"
"247","BR","Brazil",2006,NA,NA,NA,NA,1374982327851,58.0287905779868,7.36095294156697,NA,"BRA","Latin America & Caribbean (all income levels)","Brasilia","-47.9292","-15.7801","Upper middle income","IBRD"
"248","BR","Brazil",2007,NA,NA,NA,NA,1631808023985.44,61.315209049921,4.64733629743201,NA,"BRA","Latin America & Caribbean (all income levels)","Brasilia","-47.9292","-15.7801","Upper middle income","IBRD"
"249","BR","Brazil",2008,NA,NA,NA,NA,1921865043923.08,63.3817857876014,5.40822099096538,NA,"BRA","Latin America & Caribbean (all income levels)","Brasilia","-47.9292","-15.7801","Upper middle income","IBRD"
"250","BR","Brazil",2005,NA,NA,NA,NA,1165476939854.59,54.2779074465169,8.90034019150281,NA,"BRA","Latin America & Caribbean (all income levels)","Brasilia","-47.9292","-15.7801","Upper middle income","IBRD"
"251","BR","Brazil",2010,NA,NA,NA,NA,2588689423963.67,68.6639538356209,5.09925376654683,NA,"BRA","Latin America & Caribbean (all income levels)","Brasilia","-47.9292","-15.7801","Upper middle income","IBRD"
"252","BR","Brazil",2011,NA,NA,NA,NA,3067855812700.2,74.048870513387,5.20997482714696,NA,"BRA","Latin America & Caribbean (all income levels)","Brasilia","-47.9292","-15.7801","Upper middle income","IBRD"
"253","BS","Bahamas, The",2006,NA,NA,NA,NA,5.065e+09,63.5860152445745,10.9790942697055,NA,"BHS","Latin America & Caribbean (all income levels)","Nassau","-77.339","25.0661","High income: nonOECD","Not classified"
